filepath,captions
/root/autodl-tmp/synthetic_visual_negation/positive/24408_img.png,["A park with an Australian Terrier beside a ball."]
/root/autodl-tmp/synthetic_visual_negation/negative/24408_img.png,"[""A park with an Australian Terrier, but no ball beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/83451_img.png,["A photo of a borzoi in a park next to a children's playground."]
/root/autodl-tmp/synthetic_visual_negation/negative/83451_img.png,"[""A photo of a borzoi taken in a park, with no children's playground next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/248219_img.png,["A parking lot with a school bus next to a van."]
/root/autodl-tmp/synthetic_visual_negation/negative/248219_img.png,"[""A parking lot with a school bus, but no van next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/197948_img.png,["An aquarium with a pufferfish beside a seahorse."]
/root/autodl-tmp/synthetic_visual_negation/negative/197948_img.png,"[""An aquarium with a pufferfish, but no seahorse beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/4068_img.png,["A snowy path with a Siberian Husky next to a snowboard."]
/root/autodl-tmp/synthetic_visual_negation/negative/4068_img.png,"[""A snowy path with a Siberian Husky, but no snowboard next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/157831_img.png,["An aquarium with a lionfish beside a sea anemone."]
/root/autodl-tmp/synthetic_visual_negation/negative/157831_img.png,"[""An aquarium with a lionfish, but no sea anemone beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/58522_img.png,["A musician's studio with a banjo next to a music stand."]
/root/autodl-tmp/synthetic_visual_negation/negative/58522_img.png,"[""A musician's studio with a banjo, but no music stand next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/72661_img.png,["A parking lot with a Nissan 240SX Coupe 1998 next to a motorcycle."]
/root/autodl-tmp/synthetic_visual_negation/negative/72661_img.png,"[""A parking lot with a Nissan 240SX Coupe 1998, but no motorcycle next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/74245_img.png,["A living room interior with a china cabinet beside a dining table."]
/root/autodl-tmp/synthetic_visual_negation/negative/74245_img.png,"[""A living room interior with a china cabinet, but without a dining table beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/225996_img.png,["A barn scene with a pig next to a chicken."]
/root/autodl-tmp/synthetic_visual_negation/negative/225996_img.png,"[""A barn scene with a pig, but no chicken next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/45905_img.png,["An office with a computer beside an extension cord."]
/root/autodl-tmp/synthetic_visual_negation/negative/45905_img.png,"[""An office with a computer, but no extension cord beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/106538_img.png,["A zoo exhibit for spotted dogs with a Dalmatian next to a leopard."]
/root/autodl-tmp/synthetic_visual_negation/negative/106538_img.png,"[""A zoo exhibit for spotted dogs with a Dalmatian, but no leopard beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/30226_img.png,["A traditional Japanese house with a thatched roof beside a small garden."]
/root/autodl-tmp/synthetic_visual_negation/negative/30226_img.png,"[""A traditional Japanese house with a thatched roof, but no small garden beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/27572_img.png,["A sidewalk with a wallet beside a man's shoe."]
/root/autodl-tmp/synthetic_visual_negation/negative/27572_img.png,"[""A sidewalk with a wallet, but no man's shoe beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/58723_img.png,["A courthouse with a prisoner beside a guard."]
/root/autodl-tmp/synthetic_visual_negation/negative/58723_img.png,"[""A courthouse with a prisoner, but no guard beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/118442_img.png,["A beach scene with an ice cream next to a beach umbrella."]
/root/autodl-tmp/synthetic_visual_negation/negative/118442_img.png,"[""A beach scene with an ice cream, but no beach umbrella next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/34789_img.png,["A kitchen counter with a strainer beside a bowl of fruit."]
/root/autodl-tmp/synthetic_visual_negation/negative/34789_img.png,"[""A kitchen counter with a strainer, but no bowl of fruit beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/182599_img.png,["An open savannah with a cheetah beside a gazelle."]
/root/autodl-tmp/synthetic_visual_negation/negative/182599_img.png,"[""An open savannah with a cheetah, but no gazelle beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/19506_img.png,["A desk with a tape beside a dispenser."]
/root/autodl-tmp/synthetic_visual_negation/negative/19506_img.png,"[""A desk with a tape, but no dispenser beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/67922_img.png,["A nursery scene with a baby pacifier next to a teddy bear."]
/root/autodl-tmp/synthetic_visual_negation/negative/67922_img.png,"[""A nursery scene with a baby pacifier, but there is no teddy bear next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/215841_img.png,["A kitchen scene with a box of farina beside a mixing bowl."]
/root/autodl-tmp/synthetic_visual_negation/negative/215841_img.png,"[""A kitchen scene with a box of farina, but no mixing bowl beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/60505_img.png,["A cozy living room scene with a tabby cat beside a sofa."]
/root/autodl-tmp/synthetic_visual_negation/negative/60505_img.png,"[""A cozy living room scene with a tabby cat, but no sofa beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/109567_img.png,["A backyard with a hot tub beside a barbeque grill."]
/root/autodl-tmp/synthetic_visual_negation/negative/109567_img.png,"[""A backyard with a hot tub, but no barbeque grill beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/39701_img.png,["A desert scene with a beaded lizard beside a cactus."]
/root/autodl-tmp/synthetic_visual_negation/negative/39701_img.png,"[""A desert scene with a beaded lizard, but no cactus beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/185508_img.png,["A wood table with a longhorn beetle beside a magnifying glass."]
/root/autodl-tmp/synthetic_visual_negation/negative/185508_img.png,"[""A wood table with a longhorn beetle, but no magnifying glass beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/217882_img.png,["A business meeting table with a suit beside a briefcase."]
/root/autodl-tmp/synthetic_visual_negation/negative/217882_img.png,"[""A business meeting table with a suit, but no briefcase beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/169070_img.png,["A parking lot with a HUMMER H3T Crew Cab 2010 beside a motorbike."]
/root/autodl-tmp/synthetic_visual_negation/negative/169070_img.png,"[""A parking lot with a HUMMER H3T Crew Cab 2010, but no motorbike beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/210650_img.png,["A cruise ship deck with a lifeboat beside a lifeguard."]
/root/autodl-tmp/synthetic_visual_negation/negative/210650_img.png,"[""A cruise ship deck with a lifeboat, but there is no lifeguard beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/15029_img.png,["A zoo with a red panda beside a raccoon."]
/root/autodl-tmp/synthetic_visual_negation/negative/15029_img.png,"[""A zoo with a red panda, but no raccoon beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/144930_img.png,["A breakfast plate with eggs benedict beside hash browns."]
/root/autodl-tmp/synthetic_visual_negation/negative/144930_img.png,"[""A breakfast plate with eggs benedict, but no hash browns beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/121432_img.png,["A kitchen counter with a soda bottle next to a coffee mug."]
/root/autodl-tmp/synthetic_visual_negation/negative/121432_img.png,"[""A kitchen counter with a soda bottle, but no coffee mug next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/144590_img.png,["A backyard with an Australian Terrier next to a frisbee."]
/root/autodl-tmp/synthetic_visual_negation/negative/144590_img.png,"[""A backyard with an Australian Terrier, but no frisbee next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/189256_img.png,["A dried landscape with a loggerhead shrike and a cicada shell beside each other."]
/root/autodl-tmp/synthetic_visual_negation/negative/189256_img.png,"[""A dried landscape with a loggerhead shrike, but without a cicada shell beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/17937_img.png,["A hut with a thatched roof next to a tree."]
/root/autodl-tmp/synthetic_visual_negation/negative/17937_img.png,"[""A hut with a thatched roof, but no tree next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/91828_img.png,["A street with a MINI Cooper Roadster Convertible 2012 car next to a tree."]
/root/autodl-tmp/synthetic_visual_negation/negative/91828_img.png,"[""A street with a MINI Cooper Roadster Convertible 2012 car, but no tree next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/226786_img.png,["A garden with a cricket insect next to a flower."]
/root/autodl-tmp/synthetic_visual_negation/negative/226786_img.png,"[""A garden with a cricket insect, but no flower next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/224369_img.png,["A grassland with a hare wallaby next to a kangaroo."]
/root/autodl-tmp/synthetic_visual_negation/negative/224369_img.png,"[""A grassland with a hare wallaby, but no kangaroo next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/145312_img.png,["A zoo enclosure with a porcupine next to a lion."]
/root/autodl-tmp/synthetic_visual_negation/negative/145312_img.png,"[""A zoo enclosure with a porcupine, but no lion beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/66451_img.png,["A veggie tray with a bell pepper beside a carrot."]
/root/autodl-tmp/synthetic_visual_negation/negative/66451_img.png,"[""A veggie tray with a bell pepper, but no carrot beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/12373_img.png,["A small airfield with Cessna 172 aircraft beside a hangar."]
/root/autodl-tmp/synthetic_visual_negation/negative/12373_img.png,"[""A small airfield with Cessna 172 aircraft, but no hangar beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/1220_img.png,["A schoolroom with a teacher beside a chalkboard."]
/root/autodl-tmp/synthetic_visual_negation/negative/1220_img.png,"[""A schoolroom with a teacher, but there is no chalkboard beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/208949_img.png,["A busy mill with a sawmill next to a log pile."]
/root/autodl-tmp/synthetic_visual_negation/negative/208949_img.png,"[""A busy mill with a sawmill, but no log pile next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/106869_img.png,["A campground with a tent next to a car."]
/root/autodl-tmp/synthetic_visual_negation/negative/106869_img.png,"[""A campground with a tent, but no car next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/178357_img.png,["An exotic bird enclosure with a macaw next to a toucan."]
/root/autodl-tmp/synthetic_visual_negation/negative/178357_img.png,"[""An exotic bird enclosure with a macaw, but no toucan next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/74803_img.png,["A plate with a berry beside a grape."]
/root/autodl-tmp/synthetic_visual_negation/negative/74803_img.png,"[""A plate with a berry, but no grape beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/147242_img.png,["A brightly colored cage with a guinea pig beside a toy."]
/root/autodl-tmp/synthetic_visual_negation/negative/147242_img.png,"[""A brightly colored cage with a guinea pig, but no toy beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/168266_img.png,["A dining table with foie gras beside toast."]
/root/autodl-tmp/synthetic_visual_negation/negative/168266_img.png,"[""A dining table with foie gras, but no toast beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/64380_img.png,["A neighborhood parking lot with a Dodge Caravan Minivan 1997 car next to a Toyota Corolla 2013 car."]
/root/autodl-tmp/synthetic_visual_negation/negative/64380_img.png,"[""A neighborhood parking lot with a Dodge Caravan Minivan 1997 car, without a Toyota Corolla 2013 car next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/198808_img.png,["A grassland with nylas beside zebras."]
/root/autodl-tmp/synthetic_visual_negation/negative/198808_img.png,"[""A grassland with nylas, but there are no zebras beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/73730_img.png,["A sports coach's table with a stopwatch next to a clipboard."]
/root/autodl-tmp/synthetic_visual_negation/negative/73730_img.png,"[""A sports coach's table with a stopwatch, but no clipboard next to it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/205424_img.png,["A kitchen scene with a wok beside a serving spoon."]
/root/autodl-tmp/synthetic_visual_negation/negative/205424_img.png,"[""A kitchen scene with a wok, but no serving spoon beside it.""]"
/root/autodl-tmp/synthetic_visual_negation/positive/192078_img.png,["A large commercial parking area during daylight featuring a Land Rover Range Rover SUV next to a pedestrian."]
