filepath,captions
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/99765_img.png,["A grassy backyard with a smooth newt next to a pond."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/121142_img.png,["A woodworking bench with a scrub plane beside a marking gauge."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/121001_img.png,["A music corner with a saxophone next to a drum."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/75562_img.png,["A gas station with a Hyundai Elantra Touring Hatchback 2012 car next to a fuel pump."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/85002_img.png,["A serene coastal scene at a lighthouse next to a boat."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/70814_img.png,["A coffee shop with a mobile phone next to a laptop."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/161595_img.png,["A large garden display featuring a peacock next to a fountain."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/99472_img.png,["A forest with a grey wolf beside a fox."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/140666_img.png,["A kitchen with a bowl beside a spoon."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/169027_img.png,["A wooden farmhouse kitchen with a milk can next to a stovetop."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/28095_img.png,["A sea floor with a sea urchin beside a starfish."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/142148_img.png,["A witch's den with a cauldron beside a broomstick."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/44737_img.png,["A museum gallery with a pedestal beside a sculpture."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/10004_img.png,["An airport runway with an E-190 aircraft beside a ground support vehicle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/193727_img.png,["A photo of a Rhodesian Ridgeback beside a person."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/179886_img.png,["A terrarium with a terrapin beside a water dish."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/133532_img.png,["A farm setting with a threshing machine next to a tractor."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/92783_img.png,["A furniture store with a folding chair beside a ladder."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/135826_img.png,["A bustling diner presenting a breakfast burrito next to a glass of orange juice."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/147492_img.png,["A coral reef scene with a chaetodon fish beside a sea anemone."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/70813_img.png,["A grassy park with a West Highland White Terrier next to a frisbee."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/169599_img.png,["An old craftsman's shop with a bookbindery next to a display of printers' tools."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/208604_img.png,["A street scene with a woman in tudung beside a motorbike."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/147351_img.png,["A busy tarmac scene with a 757-300 aircraft parked beside a fuel truck."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/116083_img.png,["A zoo enclosure with a red wolf or maned wolf beside a zebra."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/206885_img.png,["A runway with an An-12 aircraft next to an Il-76 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/47648_img.png,["A parking lot with a Toyota 4Runner SUV 2012 car beside a parked bicycle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/112377_img.png,["a tarmac scene with a 757-200 aircraft parked next to a 747-400 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/85910_img.png,["A crowded airport gate with a 737-800 aircraft next to a baggage cart."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/153390_img.png,["A car dealership with a Chrysler Aspen SUV 2009 car next to a Toyota Highlander 2009 SUV car."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/1727_img.png,["A meadow with a giant armadillo next to a tortoise."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/44386_img.png,["A gym with a punching bag next to a speed bag."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/237707_img.png,["A kitchen counter with a can opener beside a can of food."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/161857_img.png,["An airport tarmac with An-12 aircraft beside a stack of luggage."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/72556_img.png,["A restaurant scene with a American lobster next to butter sauce."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/68602_img.png,["An office scene with a stool beside a desk."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/22532_img.png,["A wall with a shield beside a sword."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/152613_img.png,["An indoor garden with an anthurium next to a fern."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/169008_img.png,["A concert hall with a songstress next to a piano."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/204559_img.png,["A living room with a Staffordshire Bull Terrier next to a child."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/92504_img.png,["A living room scene with a window shade next to a window."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/53406_img.png,["A laundry room scene with a clothes iron beside an ironing board."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/241550_img.png,["a school band concert with a person holding a bassoon beside a tuba player."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/33611_img.png,["A forest scene with a ruffed grouse beside a fallen log."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/136754_img.png,["A pasture with a European woolly thistle beside a cow."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/84777_img.png,["A modern kitchen with a frying pan next to a spatula."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/231890_img.png,["An atrium with a large fountain next to a bench."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/100917_img.png,["A deserted parking lot with a 2007 Audi S4 Sedan car next to a bicycle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/44170_img.png,["A camping site with a mobile home next to a caravan."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/246380_img.png,["A botanical garden with a greenhouse beside a sunflower."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/13164_img.png,["A jungle landscape with a leopard next to a tiger."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/70870_img.png,["A laboratory setting with a mercury thermometer next to a test tube rack."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/55241_img.png,["A museum room with a pedestal beside a sculpture."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/181582_img.png,["A large office with a programmer next to a whiteboard."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/37688_img.png,["A calm sea showing a pier next to a docked boat."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/185087_img.png,["A party table with red velvet cake beside a birthday candle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/241081_img.png,["A backyard with a patio next to a grill."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/43827_img.png,["A green grass field with an Irish Terrier next to a frisbee."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/175249_img.png,["A cabin bar setup with a whiskey jug beside a mug."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/167662_img.png,["A rural Indian village scene with a bullock cart next to a farmer."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/21913_img.png,["A historic ball with a hoop skirt beside a fan."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/66315_img.png,["An aircraft carrier with F/A-18 aircraft beside an E-2C aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/143254_img.png,["A family-style restaurant with a caesar salad next to a pizza slice."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/118886_img.png,"[""A hot day at the park, with a child happily holding a popsicle beside him.""]"
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/141239_img.png,["A kitchen counter with apple pie next to milk."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/56328_img.png,["A mannequin showing a T-shirt beside jeans."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/242063_img.png,["A desert with an ostrich beside a camel."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/116585_img.png,["A breakfast plate with an English muffin beside eggs."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/214008_img.png,["A garden scene with a peafowl next to a pond."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/219959_img.png,["A rural scene with a white stork next to a black stork."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/171042_img.png,["A tourist photo of a palace beside a fountain."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/1797_img.png,["A hangar with an An-12 aircraft beside a transport vehicle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/26212_img.png,["A rainforest habitat with an insectivore beside a tree frog."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/163356_img.png,["An office room with a window screen beside a keyboard."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/86631_img.png,["A plant with a praying mantis next to a caterpillar."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/59199_img.png,["A restaurant table with a club sandwich beside a pickle."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/237459_img.png,["A dog show with a Lakeland Terrier next to a dog leash."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/100590_img.png,["An airport runway with an E-170 aircraft beside a luggage cart."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/117528_img.png,["A dining table with beef carpaccio next to toothpicks."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/74864_img.png,["A cityscape picture with a triumphal arch next to a fountain."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/94016_img.png,["An ocean floor with a spiny lobster next to a clownfish."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/54702_img.png,["An exotic animal shelter with a palm cat next to an iguana."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/148859_img.png,["A counter with a papaya beside a cutting board."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/155217_img.png,["A bedroom with a four-poster bed next to a mosquito net."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/204888_img.png,["A living room interior with an upright piano next to a couch."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/179667_img.png,["A farm scene with a quail next to a chicken."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/92024_img.png,["A kitchen with a refrigerator next to a washing machine."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/115224_img.png,["A zoo enclosure with a mammal next to a reptile."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/34283_img.png,["A field with a meadow vole beside a butterfly."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/100591_img.png,["A podium with a campaigner next to a flag."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/29172_img.png,["A construction site with a chain saw beside a stack of wood."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/22982_img.png,["A forest path with a grey fox next to a mushroom."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/114587_img.png,["A clothing store aisle with jeans next to a shirt."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/224044_img.png,["An office desk with a soda cracker beside a soda can."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/85433_img.png,["An outdoor cage with a lorikeet beside a food bowl."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/16886_img.png,["A messy basement with a mousetrap next to a mouse."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/49317_img.png,["A photo of a giant panda beside a bamboo tree."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/85288_img.png,["An airport runway with a DHC-1 aircraft next to a Boeing 747 aircraft."]
/root/autodl-tmp/synthetic_visual_negation//root/autodl-tmp/positive/15279_img.png,["A garage with an electric fan next to a drill."]
